location_PK,Division,Longitude,Latitude
16849,D22,-79.50398278,43.65111072
16850,D22,-79.55824452,43.66642711
16851,D22,-79.50549493,43.61794087
16852,D53,-79.40693838,43.67773243
16853,D43,-79.1937338,43.76306435
16854,D43,-79.16634567,43.78603513
16855,D32,-79.43654622,43.78996828
16856,D42,-79.21090109,43.80852333
16857,D32,-79.40302548,43.72832063
16858,D42,-79.23378995,43.829222
16859,D42,-79.31012384,43.78995869
16860,D33,-79.33551786,43.7301282
16861,D33,-79.33721736,43.73256809
16862,D23,-79.55359609,43.68595323
16863,D41,-79.25327466,43.70556651
16864,D42,-79.23304611,43.79638595
16865,D22,-79.53598295,43.66256036
16866,D23,-79.61773095,43.73265024
16867,D32,-79.42646764,43.79125842
16868,D33,-79.33904838,43.75315408
16869,D43,-79.20931149,43.77286236
16870,D22,-79.51241836,43.64986367
16871,D22,-79.50857962,43.66135307
16872,D33,-79.34141387,43.73930982
16873,D51,-79.35351296,43.65500405
16874,D11,-79.4773643,43.6598984
16875,D12,-79.45987619,43.67747979
16876,D32,-79.44577706,43.77261225
16877,D55,-79.30470923,43.68444445
16878,D22,-79.53353659,43.65835142
16879,D32,-79.43292687,43.73305147
16880,D33,-79.37218283,43.78724556
16881,D13,-79.43924776,43.69550371
16882,D22,-79.51796363,43.63450648
16883,D23,-79.58425531,43.71857624
16884,D32,-79.43230804,43.73038223
16885,D11,-79.47172328,43.65049529
16886,D32,-79.43979364,43.75980929
16887,D51,-79.36480764,43.64809796
16888,D22,-79.52970948,43.6565844
16889,D33,-79.35645559,43.78160432
16890,D31,-79.57301721,43.76178583
16891,D23,-79.55715031,43.73766518
16892,D43,-79.18626955,43.79253508
16893,D52,-79.39137078,43.6737521
16894,D53,-79.36544952,43.71532694
16895,D22,-79.52011289,43.66309891
16896,D41,-79.27119552,43.68849711
16897,D42,-79.27385406,43.79284507
16898,D43,-79.23023486,43.73066001
16899,D43,-79.23874604,43.72734931
16900,D31,-79.51870225,43.74556257
16901,D53,-79.39176494,43.68006312
16902,D11,-79.47870696,43.66438184
16903,D42,-79.2234529,43.81528438
16904,D23,-79.55753661,43.68985466
16905,D53,-79.38145107,43.67653542
16906,D23,-79.60072096,43.7241596
16907,D12,-79.48182068,43.70353609
16908,D11,-79.48881345,43.66002012
16909,D12,-79.52758954,43.70909357
16910,D32,-79.39391509,43.77060734
16911,D55,-79.29165664,43.66951774
16912,D31,-79.52920879,43.71974271
16913,D32,-79.44442587,43.71604957
16914,D32,-79.45126312,43.71700922
16915,D41,-79.26714687,43.6958135
16916,D43,-79.14147447,43.79594491
16917,D33,-79.3487272,43.7295801
16918,D43,-79.24573905,43.75331551
16919,D33,-79.34600148,43.72987151
16920,D51,-79.36219887,43.65825295
16921,D12,-79.51647923,43.70964041
16922,D43,-79.19277865,43.75272656
16923,D22,-79.51668452,43.63282425
16924,D53,-79.37626147,43.71399104
16925,D23,-79.56295404,43.71679749
16926,D31,-79.53548011,43.73317476
16927,D13,-79.4265868,43.69211091
16928,D53,-79.37752634,43.68429045
16929,D32,-79.38837449,43.76819127
16930,D11,-79.45395741,43.65796563
16931,D53,-79.4053388,43.71155938
16932,D23,-79.54613675,43.69888391
16933,D23,-79.52889632,43.6875837
16934,D43,-79.14289094,43.7853021
16935,D13,-79.43219014,43.67651805
16936,D32,-79.40451701,43.79876227
16937,D54,-79.32861889,43.68819922
16938,D23,-79.55244218,43.70974128
16939,D33,-79.34385354,43.74505273
16940,D22,-79.55014058,43.64852114
16941,D41,-79.28819812,43.76543449
16942,D13,-79.43828453,43.69827707
16943,D32,-79.45325755,43.76014922
16944,D22,-79.56911152,43.66407089
16945,D13,-79.46851414,43.70864803
16946,D13,-79.43114506,43.70450679
16947,D13,-79.4254063,43.69224686
16948,D53,-79.39902553,43.6807663
16949,D54,-79.30632358,43.71650932
16950,D54,-79.30807804,43.70479533
16951,D54,-79.32476195,43.69680956
16952,D33,-79.31530349,43.74931546
16953,D43,-79.21045458,43.76437671
16954,D33,-79.33161941,43.77986605
16955,D43,-79.22838819,43.76228602
16956,D42,-79.22802495,43.82934133
16957,D32,-79.45040769,43.78853512
16958,D42,-79.26099443,43.78758396
16959,D12,-79.49806949,43.71462711
16960,D31,-79.52037163,43.72185882
16961,D22,-79.55035502,43.66724627
16962,D53,-79.38184366,43.70280174
16963,D43,-79.2105529,43.75710254
16964,D22,-79.50787862,43.61558958
16965,D32,-79.3897461,43.74887852
16966,D32,-79.45916323,43.73330402
16967,D32,-79.39268129,43.75167162
16968,D54,-79.34135056,43.69678056
16969,D31,-79.54783274,43.73540151
16970,D43,-79.13947872,43.79021389
16971,D42,-79.23251414,43.79325826
16972,D13,-79.44719438,43.67173243
16973,D33,-79.35427293,43.74635877
16974,D22,-79.54374622,43.63801768
16975,D22,-79.51233691,43.65689822
16976,D32,-79.43249518,43.73126896
16977,D43,-79.2008439,43.75133476
16978,D42,-79.20902467,43.80921306
16979,D42,-79.26600891,43.80052527
16980,D55,-79.30471413,43.67742357
16981,D22,-79.57381775,43.63331789
16982,D41,-79.26394344,43.70209842
16983,D42,-79.26300268,43.80656564
16984,D41,-79.27063194,43.74950737
16985,D32,-79.38530968,43.74251138
16986,D14,-79.41728265,43.64743681
16987,D43,-79.21648304,43.79123196
16988,D33,-79.37903796,43.7481281
16989,D53,-79.37915359,43.72230754
16990,D31,-79.52556311,43.76141471
16991,D22,-79.50703789,43.65971165
16992,D11,-79.47969958,43.65937601
16993,D32,-79.40964909,43.72600094
16994,D43,-79.18424459,43.79463959
16995,D54,-79.34228402,43.68783466
16996,D33,-79.38261277,43.7403602
16997,D23,-79.56283022,43.73444951
16998,D23,-79.54782205,43.68620811
16999,D33,-79.33617911,43.79054808
17000,D22,-79.55802442,43.65752942
17001,D33,-79.32636265,43.74856513
17002,D32,-79.38945565,43.74291083
17003,D12,-79.47685571,43.71545711
17004,D33,-79.31388826,43.74848639
17005,D53,-79.41240144,43.69611378
17006,D41,-79.2551374,43.74355187
17007,D32,-79.40530903,43.78168013
17008,D33,-79.33837435,43.79269759
17009,D22,-79.50216438,43.63641466
17010,D43,-79.20587641,43.74048331
17011,D32,-79.3865021,43.72839761
17012,D23,-79.53898957,43.6854339
17013,D11,-79.44102541,43.65061081
17014,D33,-79.37461871,43.77182219
17015,D42,-79.31181794,43.81682565
17016,D41,-79.2912512,43.71068786
17017,D22,-79.54247775,43.64021031
17018,D53,-79.3713392,43.69607009
17019,D53,-79.39513001,43.6912615
17020,D12,-79.4794254,43.71472156
17021,D54,-79.29308081,43.69120549
17022,D42,-79.28210865,43.80464363
17023,D22,-79.52233564,43.67738683
17024,D41,-79.2963606,43.74160747
17025,D54,-79.33472173,43.68449772
17026,D41,-79.24505474,43.70671932
17027,D42,-79.26979159,43.82067741
17028,D43,-79.12306224,43.78837869
17029,D11,-79.43776849,43.66556016
17030,D42,-79.26394088,43.82502819
17031,D22,-79.49533539,43.62455451
17032,D11,-79.453505,43.66824509
17033,D22,-79.49440168,43.60671877
17034,D53,-79.36450522,43.70102724
17035,D31,-79.55803046,43.74545868
17036,D42,-79.28302202,43.82027995
17037,D33,-79.321478,43.73277871
17038,D43,-79.24176328,43.76646658
17039,D42,-79.26068468,43.80085629
17040,D22,-79.53407562,43.60515745
17041,D14,-79.40547129,43.64769552
17042,D42,-79.28575618,43.82274282
17043,D23,-79.55536675,43.73613366
17044,D53,-79.36412623,43.6928832
17045,D42,-79.28426337,43.79905554
17046,D31,-79.5294176,43.73619692
17047,D13,-79.44808137,43.71244937
17048,D32,-79.38548828,43.75481947
17049,D41,-79.26019416,43.71329407
17050,D23,-79.5927836,43.75584016
17051,D31,-79.5304014,43.71947355
17052,D23,-79.58751912,43.72167242
17053,D55,-79.33674126,43.66591271
17054,D51,-79.34822979,43.65239229
17055,D54,-79.31696646,43.70894517
17056,D41,-79.26741469,43.69408888
17057,D54,-79.32197038,43.6993542
17058,D22,-79.54359182,43.65541185
17059,D13,-79.43632725,43.67786746
17060,D42,-79.28174504,43.8035988
17061,D12,-79.47808667,43.71517505
17062,D32,-79.4258903,43.75818762
17063,D43,-79.22706067,43.77521807
17064,D43,-79.22258045,43.74758739
17065,D33,-79.33413865,43.7811209
17066,D22,-79.5725332,43.65834239
17067,D12,-79.49789466,43.71547662
17068,D31,-79.54081263,43.72038556
17069,D12,-79.47948819,43.7036509
17070,D43,-79.24551852,43.76491779
17071,D43,-79.20990028,43.73891838
17072,D11,-79.48238056,43.66632757
17073,D43,-79.23734418,43.74458837
17074,D42,-79.22335838,43.82984753
17075,D11,-79.47377291,43.65849053
17076,D43,-79.20909342,43.78706868
17077,D23,-79.60488291,43.73010662
17078,D11,-79.47208854,43.65431424
17079,D12,-79.50605975,43.70018409
17080,D33,-79.32357895,43.74471032
17081,D42,-79.30873837,43.80920987
17082,D54,-79.31994245,43.69003645
17083,D23,-79.53617494,43.69509308
17084,D32,-79.39898895,43.73209682
17085,D22,-79.54909975,43.60289741
17086,D53,-79.37640037,43.67879522
17087,D33,-79.35955794,43.75119848
17088,D53,-79.37700521,43.6896907
17089,D22,-79.51124222,43.63600064
17090,D13,-79.43344225,43.70396355
17091,D11,-79.49025308,43.65701585
17092,D22,-79.50862281,43.62172774
17093,D53,-79.37603,43.70488388
17094,D23,-79.55377876,43.70228307
17095,D42,-79.31379858,43.81063989
17096,D51,-79.36030908,43.65441027
17097,D11,-79.4351794,43.65383192
17098,D41,-79.25985369,43.71249016
17099,D32,-79.43057099,43.72936404
17100,D12,-79.5189637,43.70673837
17101,D13,-79.41923174,43.6984271
17102,D23,-79.55217177,43.70913381
17103,D32,-79.3979208,43.80026876
17104,D43,-79.14331393,43.77447385
17105,D32,-79.45367626,43.78786613
17106,D32,-79.39969806,43.74012669
17107,D43,-79.2478912,43.75982836
17108,D51,-79.36672639,43.66935975
17109,D32,-79.41177542,43.73817682
17110,D43,-79.20087646,43.74058736
17111,D32,-79.43677556,43.73965823
17112,D23,-79.60106374,43.7229743
17113,D23,-79.54757718,43.70048556
17114,D23,-79.54203933,43.6819814
17115,D12,-79.46773656,43.68506934
17116,D42,-79.25954602,43.81421731
17117,D51,-79.35890153,43.65526197
17118,D23,-79.55680834,43.73773857
17119,D53,-79.402902,43.67728204
17120,D33,-79.35269001,43.77229514
17121,D13,-79.43948669,43.67332253
17122,D42,-79.32040979,43.82056918
17123,D13,-79.41544741,43.689986
17124,D33,-79.33778341,43.76197045
17125,D43,-79.19679061,43.7960731
17126,D22,-79.4949258,43.62558135
17127,D54,-79.30183619,43.70589097
17128,D31,-79.57203704,43.7559761
17129,D14,-79.41695821,43.66322634
17130,D11,-79.42947954,43.64463608
17131,D43,-79.25338752,43.74884984
17132,D22,-79.50096622,43.622728
17133,D33,-79.36837,43.78877679
17134,D53,-79.390363,43.72655661
17135,D13,-79.43593562,43.69550856
17136,D31,-79.51015433,43.74261025
17137,D42,-79.28219213,43.79922772
17138,D22,-79.54851284,43.60442746
17139,D32,-79.45047006,43.782854
17140,D53,-79.40586969,43.68466293
17141,D32,-79.40541664,43.77090142
17142,D41,-79.26168364,43.73650872
17143,D42,-79.23317804,43.81208805
17144,D13,-79.43323501,43.6816787
17145,D31,-79.52090571,43.75491297
17146,D53,-79.38328765,43.69037239
17147,D32,-79.42501961,43.76177404
17148,D32,-79.43274717,43.77056403
17149,D42,-79.26528716,43.80513239
17150,D13,-79.45510993,43.68990309
17151,D53,-79.37112966,43.6746436
17152,D12,-79.46576646,43.67814943
17153,D41,-79.26062519,43.72621806
17154,D22,-79.49731444,43.63033419
17155,D41,-79.28319326,43.75258277
17156,D33,-79.36810716,43.74085656
17157,D22,-79.5248675,43.65300161
17158,D42,-79.31482111,43.81395449
17159,D14,-79.43376803,43.66583995
17160,D11,-79.48975837,43.65158474
17161,D32,-79.4577547,43.72770387
17162,D52,-79.40036777,43.66427958
17163,D11,-79.45701057,43.65535344
17164,D22,-79.54116303,43.66896819
17165,D14,-79.42323107,43.67309711
17166,D12,-79.51704041,43.70807566
17167,D32,-79.40184682,43.73880021
17168,D11,-79.44807167,43.65814645
17169,D32,-79.44555699,43.76170535
17170,D33,-79.3569012,43.8042507
17171,D33,-79.38862144,43.76938053
17172,D13,-79.42709024,43.67676494
17173,D55,-79.31998046,43.66557249
17174,D31,-79.52021178,43.73830455
17175,D22,-79.5103491,43.63297855
17176,D12,-79.50040901,43.67623684
17177,D31,-79.50325175,43.7312649
17178,D11,-79.47319992,43.65540291
17179,D22,-79.51059517,43.64560522
17180,D42,-79.22678943,43.79819227
17181,D53,-79.36509625,43.71444889
17182,D23,-79.58897083,43.75212214
17183,D43,-79.1658202,43.7717605
17184,D43,-79.24460445,43.74241297
17185,D42,-79.28424733,43.80674495
17186,D42,-79.29983822,43.77944687
17187,D33,-79.36833011,43.76122267
17188,D42,-79.27747303,43.81223158
17189,D51,-79.35367026,43.65363854
17190,D32,-79.45261979,43.75860044
17191,D23,-79.55016258,43.68797265
17192,D42,-79.28514135,43.81760202
17193,D22,-79.57501107,43.64866027
17194,D53,-79.3624288,43.70772174
17195,D32,-79.39032454,43.76692524
17196,D33,-79.3644105,43.77399763
17197,D23,-79.5433689,43.69778683
17198,D42,-79.33000496,43.79628163
17199,D12,-79.46968984,43.68376497
17200,D13,-79.43296385,43.67841362
17201,D11,-79.49922824,43.66607429
17202,D53,-79.40190861,43.70392105
17203,D33,-79.37885122,43.77091078
17204,D11,-79.455454,43.65854213
17205,D42,-79.31336302,43.80392484
17206,D31,-79.50100948,43.71994266
17207,D12,-79.50404491,43.70063482
17208,D42,-79.32195961,43.80258838
17209,D13,-79.46857421,43.70897724
17210,D32,-79.42715189,43.77756496
17211,D41,-79.25040586,43.71351656
17212,D33,-79.35523569,43.72741669
17213,D54,-79.33436934,43.68626832
17214,D42,-79.28674672,43.80750574
17215,D22,-79.49871936,43.60024158
17216,D11,-79.49002471,43.64919676
17217,D43,-79.20840678,43.79146367
17218,D33,-79.34837549,43.80157465
17219,D43,-79.13608771,43.7766421
17220,D55,-79.2975203,43.68485203
17221,D14,-79.41254752,43.653672
17222,D11,-79.43788512,43.66585116
17223,D41,-79.26337957,43.69840328
17224,D14,-79.39710413,43.63732709
17225,D33,-79.35488845,43.7319134
17226,D32,-79.40068039,43.80158264
17227,D41,-79.27170997,43.72869809
17228,D53,-79.37971899,43.67318025
17229,D33,-79.37660799,43.76919947
17230,D23,-79.59846596,43.75440267
17231,D53,-79.39401541,43.70319068
17232,D54,-79.31127894,43.68694946
17233,D11,-79.4881975,43.6623063
17234,D13,-79.4565735,43.69821135
17235,D53,-79.38813201,43.68114294
17236,D31,-79.51480908,43.76028834
17237,D41,-79.27586083,43.73443111
17238,D54,-79.33619013,43.69042199
17239,D23,-79.51610567,43.68858949
17240,D32,-79.4268593,43.74544756
17241,D51,-79.3593787,43.64996441
17242,D42,-79.31617062,43.78049933
17243,D53,-79.38169319,43.67681175
17244,D32,-79.46506146,43.73672864
17245,D41,-79.25789328,43.69637676
17246,D12,-79.51052201,43.71474137
17247,D22,-79.49907304,43.62853843
17248,D31,-79.48458947,43.72393758
17249,D33,-79.36527584,43.74529184
17250,D14,-79.4097913,43.66864896
17251,D22,-79.49663255,43.6368821
17252,D14,-79.41965465,43.65700653
17253,D41,-79.29323398,43.70766665
17254,D54,-79.32978844,43.6957202
17255,D43,-79.13910432,43.79345313
17256,D23,-79.57023309,43.68372249
17257,D32,-79.42293532,43.74244797
17258,D14,-79.4306793,43.64771159
17259,D43,-79.15012727,43.77584509
17260,D54,-79.34850203,43.69702055
17261,D53,-79.41546379,43.70311959
17262,D11,-79.45212969,43.64047464
17263,D23,-79.52524662,43.68993908
17264,D11,-79.47575407,43.66553279
17265,D42,-79.28996026,43.80596165
17266,D41,-79.29969685,43.74754519
17267,D43,-79.17598652,43.75997118
17268,D32,-79.45683806,43.78954297
17269,D23,-79.55137023,43.71185257
17270,D22,-79.582027,43.63059438
17271,D32,-79.44918173,43.73640128
17272,D22,-79.4922436,43.62559308
17273,D11,-79.48876982,43.65672369
17274,D33,-79.36641982,43.80937627
17275,D43,-79.19375899,43.7650955
17276,D22,-79.52059049,43.65477725
17277,D13,-79.44765429,43.70085196
17278,D51,-79.35519255,43.65477338
17279,D41,-79.2855021,43.70966919
17280,D43,-79.170615,43.78006041
17281,D41,-79.26489154,43.72511976
17282,D42,-79.27710673,43.78966504
17283,D12,-79.52229821,43.70787728
17284,D42,-79.3301998,43.80902775
17285,D12,-79.49863878,43.7173101
17286,D31,-79.49578702,43.74600991
17287,D22,-79.49835218,43.60335353
17288,D32,-79.42719541,43.78637574
17289,D22,-79.51369749,43.65593752
17290,D43,-79.23423795,43.72630377
17291,D12,-79.47234813,43.69320364
17292,D43,-79.14542136,43.7830796
17293,D23,-79.56514663,43.72918654
17294,D23,-79.55402442,43.7129
17295,D23,-79.59052854,43.75466979
17296,D42,-79.26403547,43.81012224
17297,D42,-79.32615779,43.81668908
17298,D31,-79.51975036,43.74177011
17299,D42,-79.31263218,43.81663488
17300,D32,-79.44926423,43.7626946
17301,D23,-79.56978207,43.73055199
17302,D22,-79.57784211,43.63820574
17303,D41,-79.29080973,43.70203777
17304,D32,-79.44365862,43.76053819
17305,D43,-79.19381753,43.75035302
17306,D11,-79.45234042,43.64845377
17307,D22,-79.51022094,43.65068579
17308,D33,-79.32718332,43.78424301
17309,D55,-79.31552065,43.68232592
17310,D31,-79.4758046,43.73674319
17311,D12,-79.47734388,43.70559517
17312,D33,-79.35354357,43.77435881
17313,D22,-79.5038859,43.62949252
17314,D41,-79.2840329,43.74872283
17315,D43,-79.1930155,43.75816394
17316,D12,-79.51570596,43.70791036
17317,D22,-79.55347755,43.64565912
17318,D22,-79.50009541,43.63612214
17319,D23,-79.55589403,43.69060882
17320,D14,-79.42013671,43.65120451
17321,D33,-79.34099921,43.77320432
17322,D22,-79.51005147,43.6024366
17323,D22,-79.54091852,43.64409525
17324,D55,-79.29691908,43.68075708
17325,D43,-79.2536407,43.76923817
17326,D41,-79.27267554,43.69207626
17327,D43,-79.16409208,43.76769802
17328,D22,-79.52150049,43.64317667
17329,D32,-79.4098554,43.73662711
17330,D53,-79.3890505,43.68846534
17331,D11,-79.45585675,43.66583937
17332,D13,-79.42962338,43.67160084
17333,D22,-79.54533764,43.64749679
17334,D53,-79.40016909,43.68352673
17335,D23,-79.55866131,43.68229587
17336,D42,-79.25789299,43.80819536
17337,D23,-79.56085124,43.73511729
17338,D42,-79.22603584,43.81467741
17339,D13,-79.42998502,43.6976551
17340,D33,-79.31202455,43.73492386
17341,D54,-79.3308934,43.68768786
17342,D23,-79.53942602,43.6943782
17343,D53,-79.3993437,43.69470515
17344,D42,-79.18111401,43.81178293
17345,D22,-79.52529055,43.59053895
17346,D12,-79.48555025,43.70355785
17347,D53,-79.3939564,43.72267143
17348,D11,-79.48205065,43.6576136
17349,D53,-79.40361251,43.70809243
17350,D22,-79.51883687,43.65632789
17351,D41,-79.28137816,43.68143052
17352,D12,-79.47803203,43.69420112
17353,D32,-79.43307435,43.72660606
17354,D13,-79.41671875,43.67924815
17355,D11,-79.47554604,43.65863639
17356,D13,-79.42065927,43.69215098
17357,D13,-79.42693368,43.68480373
17358,D42,-79.30015373,43.80495564
17359,D42,-79.32099531,43.81207409
17360,D23,-79.58763733,43.72565846
17361,D43,-79.20057493,43.76107338
17362,D55,-79.30344054,43.69512936
17363,D13,-79.42568213,43.70247859
17364,D22,-79.51401275,43.65654904
17365,D55,-79.2996563,43.69468093
17366,D55,-79.31780279,43.6912791
17367,D53,-79.38422913,43.67995429
17368,D11,-79.45776504,43.64862935
17369,D43,-79.23961952,43.75994483
17370,D55,-79.33425537,43.69279366
17371,D55,-79.34657099,43.68358935
17372,D22,-79.55498091,43.6474118
17373,D32,-79.41055755,43.76010479
17374,D32,-79.39745582,43.75389961
17375,D33,-79.34705524,43.78744237
17376,D42,-79.27025391,43.80128098
17377,D55,-79.29943495,43.702865
17378,D55,-79.32848978,43.71903099
17379,D33,-79.32794663,43.78370409
17380,D32,-79.42197215,43.77581389
17381,D55,-79.33136581,43.71836061
17382,D55,-79.34690642,43.68093519
17383,D42,-79.32660307,43.80579993
17384,D22,-79.52852309,43.6401118
17385,D33,-79.33842751,43.74921306
17386,D43,-79.20301402,43.7447065
17387,D41,-79.25963704,43.70855678
17388,D55,-79.29125809,43.69314398
17389,D55,-79.30153584,43.71530584
17390,D14,-79.41118564,43.64358482
17391,D11,-79.4863591,43.651469
17392,D54,-79.34717167,43.69384247
17393,D55,-79.34877499,43.68943255
17394,D33,-79.36668032,43.80025155
17395,D11,-79.49495427,43.66302417
17396,D42,-79.26376215,43.8055703
17397,D55,-79.33193014,43.71941472
17398,D55,-79.33201308,43.69524269
17399,D51,-79.36602047,43.64630474
17400,D23,-79.54608079,43.68804886
17401,D43,-79.14230042,43.78721111
17402,D42,-79.30784531,43.7877856
17403,D42,-79.32667296,43.81109918
17404,D55,-79.30442807,43.71890684
17405,D55,-79.30472926,43.69483278
17406,D55,-79.3150445,43.67026783
17407,D42,-79.26619591,43.81425165
